task,name,psnr,ssim
dehaze,0251_0.8_0.16,32.89132439301399,0.9792547821998596
dehaze,0253_0.8_0.2,21.015100684586947,0.9584546089172363
dehaze,0253_1_0.16,25.051682865569,0.9699521064758301
dehaze,0255_0.85_0.08,39.42042144941974,0.9911203980445862
dehaze,0256_0.95_0.16,28.5701815798939,0.9513384699821472
dehaze,0258_0.8_0.2,37.22933422891162,0.9847311973571777
dehaze,0259_0.9_0.08,39.96589894864965,0.9857023358345032
dehaze,0260_0.9_0.2,38.22614078425605,0.9878962635993958
dehaze,0261_0.85_0.08,34.17355902086233,0.9833562970161438
dehaze,0262_0.95_0.12,36.3622177033855,0.9798784852027893
dehaze,0263_0.95_0.08,31.83244670282921,0.980573832988739
dehaze,0264_0.95_0.2,20.96111850913061,0.9398216605186462
dehaze,0266_0.8_0.12,24.528727128793513,0.9673108458518982
dehaze,0267_0.9_0.16,21.798869363261776,0.9469544291496277
dehaze,0268_0.9_0.16,31.854462418054514,0.9833845496177673
dehaze,0269_0.95_0.2,19.167055679195357,0.9378042221069336
dehaze,0270_0.85_0.16,29.302963417853665,0.9793326258659363
dehaze,0271_0.85_0.12,30.012437288990974,0.9684579968452454
dehaze,0272_0.85_0.08,27.807460765457478,0.985015332698822
dehaze,0273_0.85_0.2,17.516664786845617,0.911108672618866
dehaze,0274_0.95_0.12,21.49767588159834,0.9611079692840576
dehaze,0275_1_0.16,35.32824752033199,0.9862305521965027
dehaze,0276_1_0.12,31.644384047965595,0.9734694361686707
dehaze,0277_1_0.08,36.5642456128176,0.9868473410606384
dehaze,0279_0.8_0.12,26.07517870095645,0.986398458480835
dehaze,0280_0.9_0.16,27.242324557438124,0.9758610725402832
dehaze,0281_0.9_0.12,26.288325873673184,0.9798323512077332
dehaze,0282_0.85_0.16,32.11359142246383,0.9906706809997559
dehaze,0283_0.85_0.12,31.202703298217887,0.9860542416572571
dehaze,0284_0.8_0.16,36.46769889020413,0.9924275279045105
dehaze,0285_0.85_0.2,36.24840686741931,0.9915102124214172
dehaze,0286_0.8_0.08,22.022730944339553,0.9629109501838684
dehaze,0287_0.8_0.2,24.711893497807786,0.9781997203826904
dehaze,0287_0.95_0.08,36.93488564625443,0.9914728999137878
dehaze,0288_0.95_0.2,34.72529186229857,0.9841352105140686
dehaze,0290_0.85_0.08,31.891650127891996,0.988701343536377
dehaze,0291_0.95_0.12,19.03897564181419,0.9096148610115051
dehaze,0292_1_0.16,21.38464396349582,0.9420892596244812
dehaze,0294_1_0.2,28.078855735997884,0.9749253392219543
dehaze,0295_0.85_0.08,36.122355060624585,0.9898145198822021
dehaze,0296_0.95_0.12,34.70156867390041,0.9888128638267517
dehaze,0297_0.95_0.08,36.47257942303106,0.9910836219787598
dehaze,0298_1_0.12,38.89813744973778,0.994983434677124
dehaze,0299_0.9_0.08,31.508571197345226,0.9874849319458008
dehaze,0300_1_0.2,18.293156568776563,0.8985762000083923
dehaze,0302_0.9_0.16,21.38071178656196,0.9612687230110168
dehaze,0303_0.9_0.12,24.024485592244265,0.972930908203125
dehaze,0304_0.9_0.08,31.653303744004425,0.9872265458106995
dehaze,0305_0.9_0.2,27.190386666529534,0.97291499376297
dehaze,0306_0.8_0.16,24.57424478335696,0.9721911549568176
dehaze,0307_0.8_0.12,25.507332596204655,0.9737817645072937
dehaze,0308_1_0.16,30.135368112439018,0.9884755611419678
dehaze,0309_1_0.08,24.258265272607858,0.9716609120368958
dehaze,0311_0.8_0.16,26.279076390544596,0.9785658717155457
dehaze,0312_0.8_0.12,30.51009122540892,0.9912093281745911
dehaze,0313_0.8_0.2,31.006529659813648,0.9902456402778625
dehaze,0314_0.9_0.12,29.04526574084381,0.9795241355895996
dehaze,0315_0.85_0.16,30.335637883871563,0.9848726391792297
dehaze,0316_0.85_0.12,36.0435394364193,0.9911195635795593
dehaze,0317_0.85_0.08,32.530343526104765,0.9876127243041992
dehaze,0318_0.85_0.2,28.762072468883133,0.956028163433075
dehaze,0319_0.9_0.16,33.53533168561049,0.9861660599708557
dehaze,0320_0.9_0.08,37.81563752925938,0.991008996963501
dehaze,0320_1_0.16,32.28307081353456,0.982025682926178
dehaze,0321_1_0.12,34.50645055231641,0.9709928631782532
dehaze,0323_0.8_0.16,26.667473794839026,0.9745445251464844
dehaze,0324_0.8_0.12,32.3546423281459,0.9904153943061829
dehaze,0325_0.9_0.16,20.71749678983672,0.9515530467033386
dehaze,0326_0.9_0.12,23.171275468586057,0.969189465045929
dehaze,0327_1_0.08,32.78699733773457,0.989494800567627
dehaze,0329_0.8_0.12,33.74681846004367,0.9870423674583435
dehaze,0330_0.8_0.08,37.58903486466138,0.99287348985672
dehaze,0330_0.95_0.12,34.05816461624728,0.9903745055198669
dehaze,0331_0.95_0.12,30.837990733619478,0.9885990619659424
dehaze,0332_0.95_0.08,30.685366023376623,0.9843087196350098
dehaze,0333_0.95_0.2,21.648553604622,0.9576944708824158
dehaze,0334_1_0.08,34.65751002876564,0.9887686371803284
dehaze,0335_1_0.2,15.440553862962354,0.8428606986999512
dehaze,0337_0.8_0.08,16.929985920713474,0.90519779920578
dehaze,0338_0.9_0.12,21.976949515826178,0.9697344899177551
dehaze,0340_0.85_0.08,30.290682464216992,0.9814052581787109
dehaze,0341_0.85_0.2,23.836618355350083,0.9588696956634521
dehaze,0342_0.95_0.08,34.31374856438065,0.9852959513664246
dehaze,0343_0.95_0.2,32.12052886156217,0.9846041798591614
dehaze,0344_0.85_0.16,35.038776572181696,0.9900808334350586
dehaze,0345_0.85_0.12,32.48061411820916,0.9809436798095703
dehaze,0346_0.95_0.16,33.56542896272821,0.9865776896476746
dehaze,0348_0.8_0.2,37.00271032002019,0.9669874310493469
dehaze,0349_0.9_0.08,35.11767131320512,0.9895157217979431
dehaze,0350_0.85_0.12,32.29111391459555,0.9818889498710632
dehaze,0351_0.95_0.16,30.931428933991135,0.9896867871284485
dehaze,0353_0.9_0.12,37.89881559320447,0.9876255393028259
dehaze,0354_0.9_0.08,34.59585560717699,0.9867295622825623
dehaze,0355_0.85_0.12,33.611208964834965,0.9865205883979797
dehaze,0356_0.85_0.08,36.50001849606909,0.9890692234039307
dehaze,0357_0.95_0.12,33.58516089711871,0.9810615181922913
dehaze,0359_0.85_0.16,35.71867700071499,0.9854843020439148
dehaze,0361_0.85_0.2,31.93385451113453,0.988016664981842
dehaze,0362_0.95_0.08,36.04153429399102,0.9931666254997253
dehaze,0364_0.85_0.12,29.115594647971083,0.9737970232963562
dehaze,0366_0.9_0.16,28.612441317883555,0.9844098091125488
dehaze,0369_0.85_0.2,35.99974944721782,0.9745855331420898
dehaze,0371_0.9_0.08,34.06047073899894,0.9837620258331299
dehaze,0372_0.85_0.12,38.652358865628955,0.9887325763702393
dehaze,0375_0.85_0.16,34.51313536362956,0.9904863238334656
dehaze,0380_0.85_0.2,30.841229265961285,0.976902961730957
dehaze,0382_0.9_0.08,34.44793114582205,0.992112934589386
dehaze,0383_0.9_0.2,33.63055090532757,0.9815995097160339
dehaze,0385_0.8_0.08,41.77819334030909,0.9889004826545715
dehaze,0386_1_0.12,34.029758517865005,0.9849250912666321
dehaze,0388_0.95_0.16,36.18700019409525,0.9824851155281067
dehaze,0390_0.9_0.12,33.12874152012306,0.9834138751029968
dehaze,0391_1_0.08,34.109512881013345,0.9869691729545593
dehaze,0392_1_0.2,31.859342323501497,0.9871487617492676
dehaze,0393_1_0.2,26.554014106908646,0.9838821291923523
dehaze,0395_0.95_0.08,33.53499278907638,0.9913679957389832
dehaze,0397_0.85_0.12,18.147703495704377,0.9195271134376526
dehaze,0399_0.8_0.08,28.557246347074884,0.9784347414970398
dehaze,0400_0.9_0.12,29.612876818479425,0.9836395382881165
dehaze,0402_0.8_0.16,32.296777113260795,0.9844385981559753
dehaze,0404_0.8_0.2,25.665519309362118,0.9754387736320496
dehaze,0405_1_0.08,27.259628903460346,0.9818925857543945
dehaze,0406_1_0.2,25.79032414572574,0.9786424040794373
dehaze,0407_0.95_0.16,24.281807400082084,0.9689507484436035
dehaze,0409_1_0.12,32.774589661585374,0.9884306788444519
dehaze,0411_0.95_0.16,33.608833753734345,0.9899852871894836
dehaze,0413_0.95_0.2,22.730627476010614,0.9478921890258789
dehaze,1001_0.8_0.16,34.994907729238825,0.985664427280426
dehaze,1002_1_0.16,35.17742347524467,0.9895753264427185
dehaze,1005_0.8_0.12,20.218388667639672,0.9447937607765198
dehaze,1006_1_0.16,18.974507995447397,0.9383360743522644
dehaze,1007_0.95_0.08,36.086154237889616,0.9895946383476257
dehaze,1008_0.9_0.12,36.65583261582276,0.9885072708129883
dehaze,1009_0.85_0.12,30.129622922633637,0.986961305141449
dehaze,1010_0.85_0.08,33.16021902773998,0.9912376403808594
dehaze,1011_0.95_0.12,30.731729229651734,0.9823392033576965
dehaze,1012_0.95_0.08,32.45095196003165,0.9889888167381287
dehaze,1015_0.8_0.12,24.03258518342478,0.9725866317749023
dehaze,1016_0.9_0.16,33.39474715766578,0.9837794303894043
dehaze,1018_0.85_0.12,23.240568087093795,0.9719088077545166
dehaze,1020_0.95_0.08,16.91123296576223,0.927280604839325
dehaze,1022_0.85_0.12,18.634237660437634,0.9039341807365417
dehaze,1027_0.8_0.08,31.724705450660707,0.9720208048820496
dehaze,1030_0.95_0.12,24.545190087769665,0.9637789726257324
dehaze,1034_0.9_0.16,29.325225555920902,0.9753706455230713
dehaze,1037_0.8_0.12,19.934639690074192,0.9418694376945496
dehaze,1038_1_0.16,18.94045769815619,0.9158312678337097
dehaze,1040_1_0.2,28.117052180577915,0.9760916233062744
dehaze,1042_0.95_0.08,37.300546244183515,0.9911053776741028
dehaze,1044_0.85_0.12,28.098052103909005,0.9379041790962219
dehaze,1046_0.9_0.16,35.70933179386547,0.9851746559143066
dehaze,1048_0.9_0.2,35.82816169316515,0.985532820224762
dehaze,1050_0.8_0.08,38.17894487424042,0.9878177642822266
dehaze,1051_1_0.12,37.70398315475849,0.9900367856025696
dehaze,1053_0.95_0.16,30.834755533547376,0.9876515865325928
dehaze,1055_0.95_0.2,34.13142239349889,0.9912514686584473
dehaze,1057_0.95_0.16,29.263303972790236,0.9853033423423767
dehaze,1059_0.95_0.2,29.09623944569011,0.9804254174232483
dehaze,1060_0.85_0.16,28.021330053491717,0.986311137676239
dehaze,1063_0.9_0.12,28.2938855345559,0.9845388531684875
dehaze,1709_0.95_0.08,32.799574939166284,0.9872673153877258
dehaze,1712_0.8_0.08,38.748889513558716,0.9914350509643555
dehaze,1713_1_0.08,41.21186465859549,0.9942951798439026
dehaze,1714_1_0.2,28.05136270813159,0.9348208904266357
dehaze,1716_0.95_0.12,35.00594933712745,0.9666164517402649
dehaze,1718_0.9_0.2,25.85101328329229,0.9713001847267151
dehaze,1722_0.95_0.16,38.82373610854111,0.9875801205635071
dehaze,1724_0.95_0.2,30.848369371907914,0.9823060035705566
dehaze,1726_0.85_0.12,31.593962212528226,0.9860065579414368
dehaze,1728_0.9_0.12,34.53651315812576,0.9884539246559143
dehaze,1730_0.85_0.08,34.29823787129817,0.9878425598144531
dehaze,1731_0.85_0.2,28.551611839116898,0.9815371036529541
dehaze,1732_0.95_0.2,25.468529561511204,0.9442903399467468
dehaze,1734_1_0.08,37.25809128475452,0.9912331700325012
dehaze,1736_0.8_0.08,37.470274504016906,0.9861745238304138
dehaze,1738_1_0.2,30.610198844548712,0.9776695370674133
dehaze,1741_0.85_0.16,27.805985828601184,0.9736354351043701
dehaze,1742_0.85_0.12,29.67303977304249,0.9858414530754089
dehaze,1743_0.85_0.08,33.836131962075775,0.9919247627258301
dehaze,1744_0.85_0.08,37.091261817529926,0.9904988408088684
dehaze,1747_0.8_0.16,25.60397170989518,0.9779987931251526
dehaze,1749_0.8_0.2,28.919583209024573,0.970938503742218
dehaze,1753_0.9_0.08,29.72693515832004,0.9864776730537415
dehaze,1756_0.9_0.12,25.42289371540141,0.9660852551460266
dehaze,1757_0.85_0.16,26.14838641654909,0.9792051315307617
dehaze,1759_0.8_0.12,29.239816626240312,0.959520161151886
dehaze,1760_1_0.16,28.75435461224239,0.9775285720825195
dehaze,1765_0.85_0.12,35.99535402043108,0.9912099838256836
dehaze,1771_1_0.08,29.953672241412246,0.9832951426506042
dehaze,1774_0.95_0.2,28.72439371031746,0.9698945879936218
dehaze,1778_0.9_0.08,23.84939978205899,0.9727162718772888
dehaze,1781_0.8_0.2,26.938829156172307,0.976900577545166
dehaze,1784_0.8_0.08,34.226140818020525,0.9930710792541504
dehaze,1790_1_0.16,36.60220823229935,0.9725256562232971
dehaze,1800_1_0.16,24.856483429929455,0.9777319431304932
dehaze,1805_0.85_0.12,30.723949059176224,0.9832800030708313
dehaze,1812_1_0.16,29.736834574073036,0.9580168128013611
dehaze,1815_1_0.2,33.47998005582349,0.9763194918632507
dehaze,1818_0.85_0.12,33.45426906197103,0.9883561730384827
dehaze,1821_0.8_0.08,39.48628088319311,0.9912858009338379
dehaze,1822_1_0.08,37.2685212916422,0.9896041750907898
dehaze,1824_0.95_0.08,37.1261389866305,0.9711169600486755
dehaze,1826_0.9_0.08,36.346856432601314,0.9900171756744385
dehaze,1828_0.85_0.08,43.17882921053056,0.9941512942314148
dehaze,1831_0.8_0.16,40.69114161635571,0.9924116134643555
dehaze,1832_0.95_0.08,41.51605524972689,0.9921687245368958
dehaze,1834_1_0.08,34.77036139784141,0.988032341003418
dehaze,1837_0.9_0.08,31.86264794085456,0.9847421050071716
dehaze,1839_0.8_0.12,36.158803023211725,0.9888208508491516
dehaze,1840_0.85_0.08,31.2111040996918,0.9912123680114746
dehaze,1843_0.8_0.12,30.41710718277201,0.9756844639778137
dehaze,1845_0.9_0.08,35.40756433085103,0.9890190958976746
dehaze,1846_0.9_0.08,28.02828597253339,0.9697626233100891
dehaze,1848_0.8_0.12,29.012178308534487,0.9820504784584045
dehaze,1849_1_0.12,27.538623753770473,0.9797723293304443
dehaze,1851_0.85_0.08,35.477564093736284,0.9822253584861755
dehaze,1852_0.85_0.08,40.072740916798,0.9831645488739014
dehaze,1853_0.85_0.08,37.95001514979741,0.993427574634552
dehaze,1855_0.9_0.08,40.687602557301815,0.9933720231056213
dehaze,1857_0.8_0.12,29.083732954570255,0.9822242259979248
dehaze,1858_0.95_0.08,27.919567021982473,0.9799375534057617
dehaze,1859_0.85_0.16,26.204036696000443,0.9843822121620178
dehaze,1861_0.85_0.2,23.180395949429315,0.957589864730835
dehaze,1862_0.8_0.12,29.62904378519735,0.9783480763435364
dehaze,1863_1_0.08,24.814753380706737,0.9789578318595886
dehaze,1865_0.85_0.08,26.581595023877483,0.9825699925422668
dehaze,1867_0.8_0.2,23.944701508573626,0.9718418717384338
dehaze,1868_1_0.08,39.49613138221182,0.9933918118476868
dehaze,1869_1_0.2,25.55050751723064,0.9861464500427246
dehaze,1871_0.95_0.08,37.03031321832592,0.9924643039703369
dehaze,1872_0.95_0.08,34.272526202226395,0.9916391968727112
dehaze,1873_0.85_0.16,32.454562699959496,0.9903790354728699
dehaze,1874_0.85_0.12,33.70791629662444,0.9875683784484863
dehaze,1875_0.85_0.08,37.960759078005886,0.9877707362174988
dehaze,1876_1_0.16,31.600144910592796,0.969362735748291
dehaze,1877_0.9_0.12,36.31348419112833,0.974071204662323
dehaze,1878_0.9_0.12,31.063294391947146,0.9841769337654114
dehaze,1879_0.9_0.08,37.02976304772471,0.9914174675941467
dehaze,1880_0.9_0.08,42.046329283424214,0.9955864548683167
dehaze,1881_0.8_0.16,28.042444571769455,0.9767177104949951
dehaze,1882_0.85_0.2,29.457806166458266,0.9858348369598389
dehaze,1883_0.8_0.12,29.817698298755474,0.9886989593505859
dehaze,1887_0.95_0.08,34.776238237823364,0.9916395545005798
dehaze,1889_0.85_0.08,41.99265715529627,0.989720344543457
dehaze,1891_0.9_0.16,34.672246339225445,0.9827816486358643
dehaze,1893_0.9_0.2,32.92058738315568,0.9746782183647156
dehaze,1896_0.9_0.08,32.76795797957857,0.9814512133598328
dehaze,1898_0.85_0.08,26.807885110468913,0.9818302989006042
dehaze,1899_0.8_0.08,35.98671494484902,0.9876532554626465
dehaze,1900_0.8_0.08,31.282958520275685,0.9878019690513611
dehaze,1903_0.95_0.08,34.35911505927195,0.9914031624794006
dehaze,1909_0.85_0.2,24.740227917674936,0.9714606404304504
dehaze,1913_0.95_0.08,35.98177243410119,0.9926014542579651
dehaze,1915_1_0.08,38.45685666741805,0.9911968111991882
dehaze,1917_0.95_0.2,31.51848813414511,0.9556387066841125
dehaze,1919_1_0.08,31.1188676306296,0.990828812122345
dehaze,1920_0.95_0.16,25.670488572998714,0.9813635349273682
dehaze,1921_0.95_0.08,36.106176460525305,0.9852972030639648
dehaze,1923_0.9_0.08,34.5713400100549,0.9877336621284485
dehaze,1924_0.85_0.12,28.73524747452947,0.9810234904289246
dehaze,1926_0.9_0.16,21.312708766922785,0.9422658085823059
dehaze,1927_0.9_0.08,23.067849649298676,0.9520313143730164
dehaze,1928_0.9_0.08,29.977159473876856,0.9894146919250488
dehaze,1930_0.8_0.08,30.146477362071813,0.9873929023742676
dehaze,1931_0.8_0.08,30.779921507894446,0.9880043864250183
dehaze,1932_0.8_0.2,23.814261760173885,0.9688589572906494
dehaze,1933_0.8_0.2,26.62591596308278,0.9811530113220215
dehaze,1934_1_0.08,33.92575095704434,0.9869528412818909
dehaze,1936_0.95_0.08,25.565063172659137,0.9797475934028625
dehaze,1938_0.85_0.12,30.44126512648495,0.9916747212409973
dehaze,1940_0.9_0.16,26.42433074883784,0.9881075024604797
dehaze,1942_0.85_0.08,33.352439305222646,0.9914857745170593
dehaze,1944_0.9_0.16,30.691366664104677,0.984633207321167
dehaze,1945_0.9_0.12,19.15602029682323,0.9336236119270325
dehaze,1947_0.8_0.16,22.770336162293063,0.9799676537513733
dehaze,1949_0.8_0.2,21.214268298740233,0.9738077521324158
dehaze,1950_1_0.08,36.67636575963703,0.9940729141235352
dehaze,1953_0.8_0.2,23.3524039674526,0.9727098345756531
dehaze,1954_1_0.08,33.33032036620551,0.989345371723175
dehaze,1956_0.8_0.12,29.099190194575236,0.9666184782981873
dehaze,1958_0.9_0.08,36.69378549896483,0.9973907470703125
dehaze,1960_0.85_0.2,33.72709393542961,0.9769182205200195
dehaze,1962_0.9_0.08,35.062768817224054,0.9907295107841492
dehaze,1964_0.85_0.2,31.95264698282031,0.9878581166267395
dehaze,1966_0.9_0.08,34.08992403518604,0.9880267977714539
dehaze,1968_0.8_0.12,27.08605924312245,0.9796730875968933
dehaze,1970_0.9_0.08,35.8325503280155,0.9902885556221008
dehaze,1971_1_0.08,36.20799799211574,0.9916963577270508
dehaze,1973_0.95_0.08,39.04855261201216,0.9920697212219238
dehaze,1975_0.85_0.12,34.57581792327324,0.9829163551330566
dehaze,1977_0.8_0.08,39.96329469724853,0.9937600493431091
dehaze,1981_0.8_0.2,34.208824097573356,0.986264169216156
dehaze,1982_1_0.08,38.00984524343838,0.9924795627593994
dehaze,1984_0.85_0.08,39.35346129821769,0.9931780695915222
dehaze,1986_0.9_0.08,33.51782785632628,0.9911460876464844
dehaze,1988_0.8_0.12,32.42288986183526,0.9853551983833313
